origin_lon,origin_lat,distance_akropolis,time_akropolis,distance_cathedral,time_cathedral,distance_kirtimai,time_kirtimai,distance_shopping_center,time_shopping_center,distance_train_station,time_train_station
25.34555,54.6624,10.999270000000001,19.856833333333334,5.96542,13.282833333333334,18.63561,26.576833333333333,7.81234,16.958833333333335,5.051609999999999,9.439166666666667
25.25885,54.74123,4.62868,8.717166666666666,8.051590000000001,15.470166666666668,20.16488,26.635833333333334,6.60574,13.059,9.61829,18.087833333333332
25.29344,54.66078,8.70124,17.522,5.11548,12.904666666666666,15.74899,24.115833333333335,6.19017,14.764000000000001,2.75358,7.104333333333333
25.29506,54.66191,8.39208,16.285333333333334,4.806310000000001,11.668166666666668,16.09666,23.542166666666667,5.88101,13.527333333333333,2.44442,5.867666666666667
25.29517,54.66309,8.294,15.867333333333333,4.7082299999999995,11.250166666666667,14.7538,23.022166666666667,5.78292,13.109333333333332,2.34634,5.449666666666667
25.29298,54.66176,8.08622,16.312833333333334,4.50045,11.695500000000001,14.83825,23.467166666666667,5.57515,13.554666666666666,2.13856,5.895166666666666
25.2597,54.67269,6.27138,10.905666666666667,3.681,9.404833333333332,10.26612,17.15583333333333,5.22318,10.1175,2.0720500000000004,5.629333333333333
25.31926,54.72394,5.9532,12.612166666666667,5.08953,9.089,19.86439,30.743,5.29689,10.154166666666667,7.7285900000000005,14.680833333333334
25.39618,54.70036,11.62733,24.052833333333336,10.30613,17.549500000000002,21.2942,35.9515,10.79923,19.629166666666666,9.842379999999999,17.449166666666667
25.31039,54.65761,9.24276,19.100166666666667,5.6569899999999995,14.482833333333334,16.07692,24.71783333333333,6.7316899999999995,16.342166666666667,3.2950999999999997,8.682500000000001
25.39957,54.7214,14.27291,26.625333333333334,12.29407,22.96033333333333,24.030450000000002,41.95116666666667,12.501430000000001,24.025333333333332,12.578629999999999,23.448833333333333
25.08673,54.62885,19.62969,30.336000000000002,17.228540000000002,31.080333333333332,5.09251,10.980500000000001,19.88556,30.6245,15.605450000000001,28.206500000000002
25.26129,54.7326,3.7624299999999997,7.549833333333334,8.27345,15.181999999999999,19.70758,24.390833333333333,6.82759,12.770833333333334,9.84014,17.799666666666667
25.09077,54.63162,19.47979,29.558333333333334,17.07864,30.302666666666667,4.942609999999999,10.202666666666666,19.73566,29.846833333333333,15.455549999999999,27.42866666666667
25.39176,54.67261,14.99019,26.977666666666668,9.15692,19.5385,22.62652,33.69766666666666,11.00384,23.214499999999997,9.042530000000001,16.56
25.3398,54.80301,17.1827,24.58216666666667,20.605610000000002,31.334999999999997,32.36845,41.62616666666667,19.15976,28.923833333333334,22.172310000000003,33.952666666666666
25.33997,54.8031,17.1827,24.58216666666667,20.605610000000002,31.334999999999997,32.36845,41.62616666666667,19.15976,28.923833333333334,22.172310000000003,33.952666666666666
25.3414,54.80115,16.965220000000002,23.659,20.38813,30.412,32.15097,40.70316666666667,18.94228,28.000833333333333,21.954819999999998,33.029666666666664
25.34108,54.80274,17.17993,24.571,20.60284,31.324,32.36568,41.615,19.15698,28.91283333333333,22.169529999999998,33.94166666666667
25.34021,54.80215,17.09027,24.212333333333333,20.513180000000002,30.965333333333334,32.27602,41.256499999999996,19.06732,28.554166666666667,22.07987,33.583
25.34012,54.80226,17.1036,24.265833333333333,20.52652,31.018666666666665,32.28935,41.30983333333334,19.080659999999998,28.6075,22.09321,33.63633333333333
25.34015,54.80245,17.12341,24.345000000000002,20.54632,31.098000000000003,32.30916,41.389,19.10047,28.686666666666667,22.11302,33.71566666666667
25.19497,54.75381,7.82116,18.037166666666668,11.3608,24.42,18.04912,24.387166666666666,9.91494,22.00883333333333,12.92749,27.037666666666667
25.26492,54.74329,4.94844,8.058166666666667,8.37135,14.811166666666667,20.55021,25.708333333333332,6.9255,12.4,9.938049999999999,17.428833333333333
25.34414,54.70044,7.25082,14.588333333333333,5.3365100000000005,10.3545,17.64239,30.270833333333332,5.54387,11.4195,6.1905600000000005,11.768666666666666
25.1663,54.58525,25.30153,31.8625,20.43036,33.22116666666667,7.14098,10.917499999999999,25.557389999999998,32.150999999999996,16.74112,27.144000000000002
25.28294,54.70364,3.24911,6.252833333333333,2.31773,5.4705,16.075770000000002,22.924500000000002,1.38312,3.0936666666666666,4.91167,10.5405
25.40947,54.73505,12.19046,21.584333333333333,11.58675,19.482000000000003,26.36162,41.13583333333334,11.79411,20.547,13.34027,23.023500000000002
25.26879,54.75025,6.01468,9.653833333333333,9.43759,16.40683333333333,21.53922,26.815333333333335,7.99174,13.995666666666667,11.004290000000001,19.0245
25.31266,54.61175,13.74072,22.654999999999998,10.154959999999999,18.03783333333333,15.00418,19.012,11.22965,19.896833333333333,7.7930600000000005,12.237333333333334
25.44526,54.68819,16.21683,27.929666666666666,12.58833,21.054166666666667,23.57639,39.45616666666667,13.081430000000001,23.13383333333333,12.12457,20.954
25.31389,54.71501,6.1340900000000005,11.874,4.21978,7.640166666666667,18.99464,29.29416666666667,4.4271400000000005,8.705333333333334,6.85883,13.232
25.2649,54.69323,2.85812,4.781333333333333,2.12768,4.969333333333334,13.49178,19.117833333333333,1.80992,3.9931666666666668,3.55859,7.1034999999999995
25.30652,54.60934,14.28184,23.793166666666664,10.696069999999999,19.176,15.52709,19.683833333333332,11.77077,21.035166666666665,8.33418,13.375499999999999
25.27787,54.70337,3.16925,6.553,2.53794,6.391333333333334,15.69046,23.080666666666666,1.42685,3.670166666666667,5.003439999999999,11.450833333333332
25.25332,54.68837,4.32799,8.4005,2.66962,6.6955,13.691840000000001,20.081333333333337,3.1015,7.155666666666666,3.91142,8.0425
25.36991,54.73051,10.61816,21.274,10.01446,19.171666666666667,24.78932,40.825500000000005,10.22181,20.236666666666668,12.65351,24.763333333333332
25.24951,54.69264,3.89848,8.173,3.05585,7.526,14.25676,19.8455,2.71131,6.1785,4.29765,8.873
25.29458,54.70105,4.1507,8.5985,2.5618000000000003,5.988833333333333,16.97737,25.270166666666668,2.1294,4.6165,5.65795,12.063333333333333
25.12945,54.63485,16.37566,23.303166666666666,13.97451,24.0475,2.8470999999999997,5.384166666666667,16.631529999999998,23.591666666666665,12.351420000000001,21.17366666666667
25.36896,54.72416,11.14871,23.457,8.544360000000001,21.16916666666667,23.31922,42.823,8.751719999999999,22.234166666666667,10.00008,24.583333333333332
25.34288,54.69685,8.34189,17.031,4.761010000000001,10.758666666666667,16.91723,29.2475,5.25411,12.838333333333333,5.465409999999999,10.745333333333333
25.3003,54.67059,7.13321,14.689833333333333,3.00969,8.162166666666668,13.0302,22.839166666666664,4.62213,11.931833333333334,1.5783800000000001,4.336833333333333
25.40966,54.70015,14.41818,23.763666666666666,10.78967,16.888166666666667,21.77773,35.290166666666664,11.282770000000001,18.968,10.32591,16.788
25.42739,54.70672,13.48981,26.492166666666666,12.26323,20.896833333333333,23.25129,39.29883333333333,12.75632,22.976666666666667,11.79947,20.796666666666667
25.17317,54.63159,13.032770000000001,20.901833333333332,11.25725,20.181166666666666,2.8960100000000004,5.794666666666667,11.98457,20.113666666666667,9.63416,17.307333333333336
25.10942,54.64562,16.45119,25.580166666666667,15.464889999999999,26.93883333333333,5.80621,9.775166666666667,16.70705,25.868499999999997,13.8418,24.065
25.23703,54.65242,8.38545,14.099666666666668,6.60993,13.378833333333334,8.510459999999998,13.693999999999999,7.33725,13.311333333333332,4.98684,10.504999999999999
25.18433,54.64107,14.11749,18.276833333333332,10.554110000000001,18.335166666666666,3.6191999999999998,6.113166666666667,11.28143,18.267833333333332,8.93102,15.461333333333332
25.17294,54.6273,22.56552,27.691,15.82435,28.01516666666667,8.33677,10.977166666666667,22.82139,27.979499999999998,13.09718,21.100666666666665
25.30214,54.6898,5.86493,11.189166666666667,1.38408,3.3216666666666668,16.15894,24.9755,2.5494499999999998,6.213833333333333,4.6021,10.0125
25.2819,54.70898,3.37704,7.743333333333334,3.13761,7.768666666666666,16.50475,24.701666666666664,2.203,5.3918333333333335,5.73155,12.838833333333334
25.28846,54.66618,7.678850000000001,15.631833333333333,4.09309,11.014666666666667,14.430879999999998,22.786166666666666,5.16778,12.873833333333332,1.73119,5.214166666666667
25.2985,54.65673,8.79959,18.237833333333334,5.21382,13.6205,15.10742,21.549666666666667,6.28852,15.479666666666667,2.85193,7.819999999999999
25.05828,54.62903,21.76595,28.8795,19.36479,29.623833333333334,7.22876,9.524000000000001,22.021810000000002,29.168,17.741709999999998,26.75
25.05987,54.62899,21.6877,28.5665,19.286540000000002,29.310833333333335,7.150510000000001,9.211,21.94356,28.855,17.66345,26.437
25.05962,54.62962,21.62146,28.301666666666666,19.22031,29.046,7.08428,8.946,21.87733,28.59016666666667,17.59722,26.172166666666666
25.0547,54.6313,22.21014,29.7305,19.80898,30.474666666666668,7.67296,10.374833333333333,22.466,30.019000000000002,18.1859,27.600833333333334
25.05467,54.63177,22.16759,29.560333333333332,19.76643,30.3045,7.6304099999999995,10.204666666666666,22.42345,29.848666666666666,18.143349999999998,27.430666666666664
25.05712,54.63152,22.06064,29.1325,19.65949,29.87683333333333,7.52346,9.776833333333334,22.316509999999997,29.421,18.0364,27.003
25.0602,54.62928,21.66685,28.483166666666666,19.26569,29.227500000000003,7.129659999999999,9.127666666666666,21.92271,28.771666666666665,17.64261,26.353666666666665
25.05417,54.63197,22.1402,29.450666666666667,19.73904,30.195,7.603020000000001,10.095166666666668,22.396060000000002,29.739166666666666,18.115959999999998,27.321166666666667
25.05352,54.6319,22.18094,29.613666666666667,19.77978,30.358,7.64376,10.258000000000001,22.436799999999998,29.90216666666667,18.1567,27.484166666666667
25.05225,54.6313,22.35358,30.304166666666667,19.952419999999996,31.0485,7.8164,10.948666666666666,22.60944,30.592666666666666,18.32934,28.174666666666667
25.0516,54.63173,22.306,30.113833333333332,19.90484,30.858166666666666,7.76881,10.758333333333333,22.56186,30.402333333333335,18.28175,27.984333333333332
25.05075,54.63166,22.36125,30.334833333333332,19.96009,31.079166666666666,7.82406,10.979333333333333,22.61711,30.623333333333335,18.33701,28.205333333333332
25.05038,54.63137,22.3763,30.395166666666668,19.97514,31.139333333333333,7.83912,11.0395,22.63216,30.6835,18.35206,28.2655
25.34718,54.64942,12.51678,23.35666666666667,7.4829300000000005,16.782666666666668,18.51884,27.137166666666666,9.32985,20.458666666666666,6.56912,12.939
25.34401,54.65004,12.38335,23.375666666666667,7.3495,16.801666666666666,18.38541,27.156333333333336,9.19642,20.477666666666668,6.435689999999999,12.958
25.34365,54.65015,12.4045,23.46033333333333,7.3706499999999995,16.886333333333333,18.40655,27.240833333333335,9.217559999999999,20.562166666666666,6.456840000000001,13.042666666666666
25.346,54.64976,12.39773,23.43316666666667,7.36388,16.859166666666667,18.39979,27.213833333333334,9.210799999999999,20.535166666666665,6.45008,13.0155
25.28762,54.69351,4.08213,8.721,0.94932,2.6831666666666667,15.712879999999998,24.262833333333333,0.98784,2.670666666666667,4.68683,9.801833333333333
25.38856,54.68133,14.83732,26.36616666666667,9.004059999999999,18.92716666666667,22.47366,33.08616666666667,10.85097,22.603166666666667,8.88966,15.9485
25.38757,54.68152,14.876430000000001,26.4665,9.04316,19.027333333333335,22.51276,33.1865,10.89008,22.703333333333333,8.92877,16.04883333333333
25.38531,54.66861,15.06793,27.975,9.23467,20.536,22.70427,34.695,11.08158,24.212,9.12027,17.557333333333336
25.17949,54.71145,7.06689,14.134666666666668,8.46585,17.1655,12.6919,16.14966666666667,7.322760000000001,14.423166666666667,9.851899999999999,19.22283333333333
25.34074,54.80124,16.98365,23.786,20.406560000000002,30.538833333333333,32.1694,40.830000000000005,18.96071,28.127666666666666,21.97326,33.1565
25.11916,54.702,11.687100000000001,21.569333333333336,13.08606,24.600166666666667,15.04799,21.016166666666667,11.94296,21.857833333333335,14.46702,24.357000000000003
25.1676,54.71784,7.867850000000001,17.119333333333334,10.42705,22.865833333333335,13.71662,21.363666666666667,9.28395,20.1235,13.13565,24.7045
25.27192,54.70968,2.62643,6.871166666666666,3.67167,9.100833333333332,15.85155,23.812833333333334,2.35471,6.354166666666667,6.01468,13.1545
25.10847,54.62153,17.899330000000003,25.1375,15.49818,25.881666666666668,3.36215,5.781833333333334,18.1552,25.426,13.87509,23.007833333333334
25.33876,54.65342,11.54484,20.608166666666666,6.51099,14.034166666666666,17.546889999999998,24.388666666666666,8.357899999999999,17.710166666666666,5.597180000000001,10.190499999999998
25.29639,54.71735,3.18805,6.695833333333334,3.83248,9.357666666666667,17.81776,26.964,3.4000700000000004,7.985166666666667,6.92862,15.432166666666665
25.29879,54.71818,3.22859,6.8845,3.87302,9.546333333333333,17.858310000000003,27.15266666666667,3.44062,8.173833333333333,6.96917,15.620833333333334
25.29797,54.71667,3.22808,6.788833333333333,3.87251,9.450666666666667,17.85779,27.057000000000002,3.4400999999999997,8.078333333333333,6.968649999999999,15.525166666666667
25.19774,54.68577,6.87716,11.607,8.27612,14.637833333333333,8.90459,11.625833333333333,7.13302,11.8955,8.20537,14.7265
25.44009,54.68939,15.86594,27.475666666666665,12.237440000000001,20.600166666666667,23.2255,39.00216666666667,12.73053,22.67983333333333,11.77368,20.499833333333335
25.2134,54.73103,5.0650200000000005,9.8165,8.706629999999999,16.33866666666667,16.44281,20.841,7.26078,13.9275,10.27333,18.956333333333337
25.39655,54.68508,15.90077,29.072499999999998,10.0675,21.6335,23.5371,35.792500000000004,11.91442,25.3095,9.95311,18.654833333333332
25.44874,54.68825,16.59447,28.946666666666665,12.965959999999999,22.07133333333333,23.95403,40.473166666666664,13.45906,24.151,12.5022,21.971
25.30342,54.68282,7.02433,15.279833333333332,1.94434,7.036666666666666,14.7851,27.259166666666665,3.88892,10.484166666666665,3.3332800000000002,8.757
25.30361,54.68292,7.02433,15.279833333333332,1.94434,7.036666666666666,14.7851,27.259166666666665,3.88892,10.484166666666665,3.3332800000000002,8.757
25.10392,54.6466,16.31016,24.791,15.32386,26.149833333333333,5.66518,8.985999999999999,16.566029999999998,25.0795,13.70077,23.276
25.37206,54.77098,13.997530000000001,24.664833333333334,13.22466,29.066666666666666,29.18328,41.70883333333334,12.79226,27.694166666666668,18.98713,34.035333333333334
25.36452,54.64966,13.57832,22.402333333333335,8.192,17.685333333333332,19.45006,25.868666666666666,11.06725,19.644166666666667,7.63066,11.9845
25.09299,54.62093,19.27699,26.509666666666664,16.87583,27.254,4.73981,7.154,19.53285,26.798166666666667,15.25275,24.380166666666664
25.25037,54.67038,7.4209700000000005,13.877,4.96519,12.690499999999998,10.06798,16.762999999999998,6.37277,13.088833333333334,3.01609,7.826833333333334
25.24978,54.67071,6.29366,11.136833333333334,4.09722,10.205833333333334,9.93314,15.761500000000002,5.2454600000000005,10.3485,3.01897,7.294333333333333
25.24861,54.6699,6.40238,11.571666666666665,4.20593,10.640666666666668,9.83259,15.359333333333332,5.35418,10.783333333333333,2.9184200000000002,6.892166666666666
25.08598,54.66626,19.73345,26.096999999999998,20.17975,27.817333333333334,11.1893,13.057666666666668,19.98931,26.3855,18.556669999999997,24.943499999999997
25.39611,54.76017,12.3769,20.987833333333334,12.70378,21.0285,27.006610000000002,41.255833333333335,12.91114,22.0935,15.34283,26.620333333333335
25.16888,54.71534,7.95479,17.14333333333333,9.77749,20.591333333333335,13.06706,19.089333333333332,8.63439,17.849,12.48609,22.430166666666665
25.0881,54.65157,17.505959999999998,29.31,16.519650000000002,30.668666666666663,6.86097,13.504999999999999,17.76182,29.5985,14.89657,27.794833333333333
25.11534,54.63887,16.76944,26.267833333333332,15.78313,27.6265,6.1244499999999995,10.462666666666667,17.025299999999998,26.556166666666666,14.16005,24.752666666666666
25.35759,54.77677,13.292069999999999,21.794333333333334,14.4499,27.338,28.47782,38.83833333333334,13.425049999999999,25.3675,18.28168,31.165000000000003
25.11482,54.63649,17.165490000000002,27.851999999999997,16.179190000000002,29.21066666666667,6.52051,12.047,17.42136,28.140333333333334,14.5561,26.336833333333335
25.12953,54.59957,19.85446,28.286,17.453310000000002,29.030166666666666,4.163930000000001,6.7266666666666675,20.11033,28.574333333333335,15.830219999999999,26.156333333333336
25.0802,54.64957,18.39789,29.082666666666668,17.41159,30.441333333333333,7.75291,13.2775,18.65376,29.371,15.78851,27.5675
25.08077,54.64983,18.42933,29.208333333333332,17.44302,30.567,7.78434,13.403333333333334,18.68519,29.49683333333333,15.81994,27.693166666666666
25.06927,54.61562,20.869259999999997,27.679333333333332,18.4681,28.42366666666667,6.3320799999999995,8.323833333333333,21.12512,27.96783333333333,16.84502,25.549833333333332
25.08181,54.64848,18.252200000000002,28.499833333333335,17.265900000000002,29.8585,7.60722,12.694833333333333,18.50807,28.788333333333334,15.642809999999999,26.984666666666666
25.07971,54.60503,20.363509999999998,28.919333333333334,17.96236,29.663666666666664,5.82633,9.563833333333333,20.61938,29.207833333333333,16.33927,26.789833333333334
25.29026,54.78431,10.205950000000001,16.938666666666666,13.628860000000001,23.6915,25.3917,33.98266666666667,12.18301,21.28033333333333,15.195559999999999,26.309166666666666
25.2886,54.79244,11.16739,19.204,14.5903,25.956833333333336,26.35314,36.248000000000005,13.14445,23.545666666666666,16.157,28.5745
25.10921,54.70382,12.39091,22.6655,13.789879999999998,25.69633333333333,15.751809999999999,22.112333333333332,12.646780000000001,22.953833333333332,15.17084,25.453166666666668
25.10688,54.70432,12.62256,23.318499999999997,14.02152,26.349333333333334,15.983450000000001,22.765333333333334,12.87842,23.607000000000003,15.402479999999999,26.106166666666663
25.13193,54.59962,20.31379,28.259333333333334,17.91264,29.003666666666668,4.62326,6.7,20.56966,28.547833333333333,16.28955,26.129833333333334
25.13028,54.59819,19.91449,28.406,17.513330000000003,29.150333333333332,4.223949999999999,6.846666666666667,20.170360000000002,28.6945,15.89025,26.2765
25.12986,54.59913,19.87944,28.335833333333333,17.478279999999998,29.080166666666667,4.188899999999999,6.7764999999999995,20.1353,28.624333333333333,15.8552,26.206333333333337
25.13004,54.59979,19.88532,28.347666666666665,17.48417,29.092,4.19479,6.788333333333333,20.141189999999998,28.636166666666668,15.86108,26.218166666666665
25.12887,54.59886,19.78789,28.443499999999997,17.386740000000003,29.187833333333334,4.09736,6.884166666666667,20.04376,28.732000000000003,15.76365,26.314
25.13082,54.6,20.38834,28.4085,17.98719,29.15266666666667,4.6978100000000005,6.849,20.644209999999998,28.696833333333334,16.3641,26.278833333333335
25.28146,54.67171,6.16129,11.707666666666666,2.97256,7.171,11.66546,19.792166666666667,3.65022,8.949666666666667,0.33298,1.4261666666666666
25.12846,54.6013,19.770880000000002,28.118833333333335,17.36972,28.863,4.0803400000000005,6.5595,20.02674,28.407333333333334,15.74663,25.989166666666666
25.32108,54.72588,5.3261899999999995,11.759833333333335,5.48179,10.549666666666667,19.95591,32.027833333333334,5.68915,11.614666666666666,8.12084,16.1415
25.27024,54.67462,5.4336400000000005,10.849333333333334,2.72052,6.593666666666667,11.0794,18.45716666666667,3.39818,8.372333333333334,1.37302,3.5686666666666667
25.28156,54.67202,6.10145,11.3195,2.91271,6.7828333333333335,11.47546,19.180999999999997,3.59038,8.5615,0.33961,1.3038333333333334
25.36576,54.75822,9.834700000000002,17.419500000000003,10.16159,17.46033333333333,24.464419999999997,37.68766666666667,10.36894,18.525333333333332,12.80064,23.052
25.32348,54.71841,6.838640000000001,13.689833333333333,4.92433,9.456166666666666,19.699189999999998,31.11,5.13168,10.521166666666666,7.56338,15.047833333333333
25.27439,54.74144,5.02407,8.465666666666667,6.85019,14.080833333333334,20.62584,26.115666666666666,5.82533,12.110166666666666,10.01368,17.836166666666667
25.41559,54.69813,14.66305,25.964166666666664,11.034540000000002,19.088666666666665,22.02261,37.49066666666667,11.52764,21.168499999999998,10.570780000000001,18.9885
25.25896,54.73789,4.72133,8.658833333333332,8.14424,15.411666666666667,19.87349,25.50583333333333,6.698390000000001,13.000499999999999,9.71094,18.029333333333334
25.29827,54.66541,7.607270000000001,14.2235,4.02151,9.606333333333334,13.11144,22.308,5.0962,11.465333333333332,1.6596099999999998,3.805833333333333
25.32716,54.75113,10.29388,16.478833333333334,9.52101,20.88083333333333,25.47963,33.52283333333333,9.0886,19.508333333333333,15.283479999999999,25.8495
25.27066,54.60641,15.46592,25.0245,11.88016,20.407333333333334,10.06207,12.5315,12.95485,22.2665,9.51826,14.606833333333332
25.2701,54.60615,15.512139999999999,25.103833333333334,11.92638,20.486666666666668,10.01585,12.452333333333334,13.00107,22.345833333333335,9.56449,14.686166666666667
25.27096,54.60655,15.44111,24.982000000000003,11.85534,20.364833333333333,10.086879999999999,12.574000000000002,12.930040000000002,22.224,9.493450000000001,14.564333333333334
25.24886,54.69263,3.97389,8.422166666666666,3.13126,7.775166666666666,14.33217,20.09466666666667,2.78672,6.427666666666667,4.373060000000001,9.122166666666667
25.25381,54.68118,5.26564,10.2625,2.9709299999999996,7.317833333333334,12.797120000000001,20.259,3.6486,9.096499999999999,3.17047,6.813666666666666
25.32885,54.71687,7.34504,15.715499999999999,5.43073,11.481666666666666,20.20559,33.135666666666665,5.6380799999999995,12.546666666666665,8.06978,17.073500000000003
25.33126,54.71726,7.37236,15.722000000000001,5.45805,11.488166666666666,20.23291,33.142,5.66541,12.553166666666668,8.097100000000001,17.079833333333333
25.36196,54.67972,11.2239,21.328833333333332,6.1887,12.9975,17.44097,30.0585,8.03561,16.6735,5.98914,11.556333333333333
25.33049,54.71727,7.379770000000001,15.837833333333332,5.46546,11.604166666666666,20.24032,33.258,5.67281,12.669166666666666,8.10451,17.195833333333333
25.36697,54.68009,11.63217,22.1255,6.59696,13.794333333333332,17.84923,30.85533333333333,8.44388,17.470333333333333,6.39741,12.353166666666668
25.18164,54.74058,7.88047,15.719333333333333,12.284540000000002,22.038166666666665,16.30706,20.674833333333332,11.141440000000001,19.295666666666666,15.726090000000001,24.015666666666668
25.32241,54.81968,17.24783,24.076166666666666,20.670740000000002,30.829166666666666,32.43358,41.12033333333333,19.22489,28.418,22.23744,33.44683333333333
25.28862,54.72448,3.7443899999999997,7.531333333333333,5.00325,11.617833333333333,18.3741,27.799500000000002,3.9784,9.647166666666667,7.50695,17.09416666666667
25.32355,54.8242,16.00617,26.046,19.429080000000003,32.798833333333334,31.19191,43.09,17.983220000000003,30.387666666666668,20.99577,35.4165
25.27473,54.67912,5.91896,10.917833333333334,2.73023,6.381166666666667,11.87547,19.841333333333335,3.40789,8.159833333333333,1.53896,3.3578333333333332
25.37891,54.69273,13.94119,22.9805,10.31268,16.105,21.30075,34.507,10.80578,18.184666666666665,9.84892,16.004833333333334
25.38251,54.69247,13.67317,22.4395,10.04466,15.564,21.03272,33.966,10.53776,17.643666666666665,9.5809,15.463666666666667
25.18403,54.71338,7.20347,14.66,8.60243,17.690833333333334,12.82847,16.675166666666666,7.45933,14.9485,9.98848,19.74816666666667
25.28087,54.75996,7.299180000000001,11.707166666666666,8.91663,18.294,22.48493,28.751166666666666,9.27623,16.04883333333333,12.288780000000001,21.077833333333334
25.21998,54.72054,3.84875,7.672833333333333,7.49036,14.194833333333333,15.13375,19.200833333333332,6.04451,11.783666666666667,9.05706,16.8125
25.26426,54.74435,5.08314,8.148666666666667,8.50605,14.901666666666667,20.684900000000003,25.798833333333334,7.0602,12.490333333333332,10.07275,17.519333333333336
25.26823,54.74097,4.87181,8.639000000000001,8.29472,15.392,20.473580000000002,26.289166666666667,6.84887,12.980666666666668,9.86142,18.009666666666664
25.19736,54.64861,11.079049999999999,18.887333333333334,9.30353,18.1665,7.27567,13.145666666666667,10.030850000000001,18.099,7.68044,15.292666666666666
25.38718,54.78322,13.24908,20.366833333333332,13.57597,20.407500000000002,27.8788,40.635,13.78332,21.472666666666665,16.21502,25.999333333333333
25.27354,54.60758,15.25967,24.71033333333333,11.6739,20.093166666666665,10.30273,12.983333333333333,12.7486,21.952333333333335,9.31201,14.292666666666666
25.26701,54.60151,16.460069999999998,27.991,12.87431,23.373833333333334,10.188229999999999,14.171,13.949,25.233,10.51242,17.573333333333334
25.20182,54.63387,23.39575,34.71383333333333,13.52822,32.95516666666666,9.167,18.000166666666665,14.20589,34.73383333333334,10.80106,26.0405
25.40902,54.73537,12.144639999999999,21.401,11.54094,19.29866666666667,26.3158,40.952666666666666,11.74829,20.363666666666667,13.532620000000001,23.099833333333333
25.37923,54.69659,11.81461,22.207666666666668,8.1861,15.332166666666666,19.17416,33.73416666666667,8.679200000000002,17.411833333333334,7.72234,15.231833333333332
25.30281,54.72485,4.174060000000001,9.560833333333333,5.0901000000000005,11.256333333333334,18.80377,29.828833333333332,4.38608,10.850166666666667,8.21569,17.369833333333336
25.26786,54.73525,4.41357,7.547333333333333,7.83648,14.300166666666666,20.015340000000002,25.197333333333333,6.39063,11.889000000000001,9.40318,16.917833333333334
25.30736,54.6721,8.35123,17.011833333333335,3.5587,9.28,16.95484,24.9635,5.21582,12.216000000000001,2.9298699999999998,7.052333333333333
25.37292,54.72839,10.38767,20.413,9.783959999999999,18.3105,24.55883,39.9645,9.99132,19.375666666666667,12.423020000000001,23.902333333333335
25.28832,54.70541,3.78512,7.964833333333333,2.35091,5.5280000000000005,16.76647,24.809166666666666,1.91851,4.1555,5.4470600000000005,11.6025
25.38153,54.70562,10.011709999999999,19.514,8.0974,15.280166666666666,19.833779999999997,34.271,8.30476,16.345166666666668,8.38196,15.768833333333333
25.25726,54.74376,5.53184,9.7195,8.95475,16.4725,19.52222,27.562,7.50889,14.061333333333332,10.52144,19.09016666666667
25.2383,54.69622,4.39951,8.665166666666666,4.18846,8.949833333333334,13.74639,18.6905,3.34282,7.218833333333333,5.5745,11.007166666666667
25.29038,54.66792,7.30168,14.123166666666666,3.71591,9.506,14.053709999999999,21.27766666666667,4.79061,11.365166666666665,1.35402,3.7055000000000002
25.1952,54.7024,5.8747799999999994,12.455166666666665,7.27375,15.485999999999999,11.49979,14.470166666666668,6.130649999999999,12.743666666666666,8.659790000000001,17.543333333333333
25.15028,54.65121,14.029440000000001,19.752666666666666,13.04314,21.1115,3.1155500000000003,3.121166666666667,14.285309999999999,20.041166666666665,11.42006,18.237666666666666
25.23686,54.65224,8.3657,14.020666666666667,6.59018,13.299833333333334,8.49072,13.615,7.3175,13.2325,4.9671,10.425999999999998
25.26387,54.68479,4.2616499999999995,7.891333333333334,1.9669400000000001,4.946666666666667,12.55254,19.247166666666665,2.6446,6.725333333333333,2.5818000000000003,5.201833333333334
25.27696,54.68653,4.74437,8.777166666666666,1.55563,4.2405,14.2611,20.7985,2.2333000000000003,6.019,3.23504,6.3375
25.26687,54.73774,4.40457,7.1715,7.8274799999999995,13.9245,20.00634,24.821666666666665,6.38163,11.513166666666667,9.39418,16.542166666666667
25.25691,54.72879,2.5566999999999998,5.532166666666667,7.5488599999999995,14.7425,19.62891,24.359333333333332,6.103,12.331333333333333,9.115549999999999,17.360166666666665
25.22284,54.7451,5.6118500000000004,10.8505,9.151489999999999,17.233333333333334,15.95371,18.296666666666667,7.70563,14.822166666666668,10.71818,19.851
25.3678,54.67419,13.02476,22.81,7.19149,15.371,20.66109,29.529999999999998,9.03841,19.047,7.077100000000001,12.392333333333333
25.11385,54.62227,17.60404,24.510833333333334,15.202879999999999,25.255166666666664,3.06685,5.155333333333333,17.859900000000003,24.799333333333333,13.579790000000001,22.381333333333334
25.40249,54.72412,13.9588,25.369000000000003,12.31886,22.807666666666666,24.05524,41.7985,12.526219999999999,23.872666666666664,12.60342,23.296333333333333
25.12212,54.70604,11.64958,21.72283333333333,13.048540000000001,24.7535,15.01048,21.169666666666668,11.90545,22.011166666666668,14.4295,24.5105
25.36489,54.79067,14.54759,23.51516666666667,15.70542,29.058833333333332,29.733340000000002,40.55916666666667,14.68057,27.08833333333333,19.537200000000002,32.88583333333334
25.12214,54.70581,11.63635,21.669833333333333,13.03532,24.700666666666667,14.99725,21.116833333333332,11.89222,21.958333333333332,14.41627,24.4575
